senderTs,senderMbps,receiverTs,receiverMbps
3543.0,0.0,3543.0,0.0579
3544.0,0.0,3544.0,0.0579
3545.0,0.0,3545.0,0.0695
3546.0,0.0,3546.0,0.0579
3547.0,0.0,3547.0,0.0463
3548.0,0.0,3548.0,0.0579
3549.0,0.0,3549.0,0.0579
3550.0,0.0,3550.0,0.0579
3551.0,0.0,3551.0,0.0463
3552.0,0.521,3552.0,0.0579
3553.0,0.0,3553.0,0.0579
3554.0,0.0,3554.0,0.0463
3555.0,0.0,3555.0,0.0463
3556.0,0.0,3556.0,0.0579
3557.0,0.0,3557.0,0.0579
3558.0,0.0,3558.0,0.0579
3559.0,0.0,3559.0,0.0579
3560.0,0.0,3560.0,0.0463
3561.0,0.0,3561.0,0.0579
3562.0,0.0,3562.0,0.0695
3563.0,0.521,3563.0,0.0579
3564.0,0.0,3564.0,0.0695
3565.0,0.0,3565.0,0.0463
3566.0,0.0,3566.0,0.0579
3567.0,0.0,3567.0,0.0695
3568.0,0.0,3568.0,0.0348
3569.0,0.0,3569.0,0.0348
3570.0,0.0,3570.0,0.0811
3571.0,0.521,3571.0,0.0579
3572.0,0.0,3572.0,0.0579
3573.0,0.0,3573.0,0.0811
3574.0,0.0,3574.0,0.0348
3575.0,0.0,3575.0,0.0579
3576.0,0.0,3576.0,0.0463
3577.0,0.0,3577.0,0.0579
3578.0,0.0,3578.0,0.0695
3579.0,0.0,3579.0,0.0695
3580.0,0.521,3580.0,0.0695
3581.0,0.0,3581.0,0.0811
3582.0,0.0,3582.0,0.0579
3583.0,0.0,3583.0,0.0348
3584.0,0.0,3584.0,0.0811
3585.0,0.0,3585.0,0.0579
3586.0,0.0,3586.0,0.0695
3587.0,0.0,3587.0,0.0695
3588.0,0.521,3588.0,0.0348
3589.0,0.0,3589.0,0.0579
3590.0,0.0,3590.0,0.0695
3591.0,0.0,3591.0,0.0463
3592.0,0.0,3592.0,0.0695
3593.0,0.0,3593.0,0.0811
3594.0,0.0,3594.0,0.0927
3595.0,0.521,3595.0,0.0927
3596.0,0.0,3596.0,0.0579
3597.0,0.0,3597.0,0.0811
3598.0,0.0,3598.0,0.0695
3599.0,0.0,3599.0,0.0579
3600.0,0.0,3600.0,0.0695
3601.0,0.0,3601.0,0.0579
3602.0,0.0,3602.0,0.0695
3603.0,0.0,3603.0,0.0695
3604.0,0.521,3604.0,0.0695
3605.0,0.0,3605.0,0.0811
3606.0,0.0,3606.0,0.0695
3607.0,0.0,3607.0,0.104
3608.0,0.0,3608.0,0.0927
3609.0,0.521,3609.0,0.0695
3610.0,0.0,3610.0,0.0579
3611.0,0.0,3611.0,0.0695
3612.0,0.0,3612.0,0.0811
3613.0,0.0,3613.0,0.0811
3614.0,0.0,3614.0,0.0695
3615.0,0.0,3615.0,0.0463
3616.0,0.0,3616.0,0.0811
3617.0,0.0,3617.0,0.0695
3618.0,0.521,3618.0,0.0811
3619.0,0.0,3619.0,0.0695
3620.0,0.0,3620.0,0.0695
3621.0,0.0,3621.0,0.104
3622.0,0.521,3622.0,0.127
3623.0,0.0,3623.0,0.0695
3624.0,0.0,3624.0,0.0811
3625.0,0.0,3625.0,0.0927
3626.0,0.0,3626.0,0.0695
3627.0,0.0,3627.0,0.0695
3628.0,0.0,3628.0,0.0695
3629.0,0.0,3629.0,0.0811
3630.0,0.0,3630.0,0.0811
3631.0,0.521,3631.0,0.0695
3632.0,0.0,3632.0,0.0811
3633.0,0.0,3633.0,0.0579
3634.0,0.0,3634.0,0.0927
3635.0,0.0,3635.0,0.0811
3636.0,0.521,3636.0,0.0695
3637.0,0.0,3637.0,0.0811
3638.0,0.0,3638.0,0.0811
3639.0,0.0,3639.0,0.0811
3640.0,0.0,3640.0,0.0811
3641.0,0.0,3641.0,0.0927
3642.0,0.0,3642.0,0.0579
3643.0,0.0,3643.0,0.0811
3644.0,0.521,3644.0,0.0927
3645.0,0.0,3645.0,0.0811
3646.0,0.0,3646.0,0.0811
3647.0,0.0,3647.0,0.116
3648.0,0.0,3648.0,0.0579
3649.0,0.521,3649.0,0.0579
3650.0,0.0,3650.0,0.0695
3651.0,0.0,3651.0,0.0695
3652.0,0.0,3652.0,0.0811
3653.0,0.0,3653.0,0.0695
3654.0,0.0,3654.0,0.0927
3655.0,0.0,3655.0,0.0695
3656.0,0.0,3656.0,0.0695
3657.0,0.0,3657.0,0.0811
3658.0,0.521,3658.0,0.0695
3659.0,0.0,3659.0,0.0811
3660.0,0.0,3660.0,0.0811
3661.0,0.0,3661.0,0.0927
3662.0,0.0,3662.0,0.0695
3663.0,0.521,3663.0,0.0695
3664.0,0.0,3664.0,0.0579
3665.0,0.0,3665.0,0.0811
3666.0,0.0,3666.0,0.0579
3667.0,0.0,3667.0,0.0811
3668.0,0.0,3668.0,0.0695
3669.0,0.0,3669.0,0.0811
3670.0,0.0,3670.0,0.0695
3671.0,0.0,3671.0,0.0811
3672.0,0.521,3672.0,0.0695
3673.0,0.0,3673.0,0.0579
3674.0,0.0,3674.0,0.0695
3675.0,0.0,3675.0,0.0927
3676.0,0.0,3676.0,0.0695
3677.0,0.0,3677.0,0.0811
3678.0,0.521,3678.0,0.0579
3679.0,0.0,3679.0,0.0811
3680.0,0.0,3680.0,0.0579
3681.0,0.0,3681.0,0.0695
3682.0,0.0,3682.0,0.0695
3683.0,0.0,3683.0,0.0695
3684.0,0.0,3684.0,0.0695
3685.0,0.0,3685.0,0.0695
3686.0,0.521,3686.0,0.0579
3687.0,0.0,3687.0,0.0579
3688.0,0.0,3688.0,0.0811
3689.0,0.0,3689.0,0.0811
3690.0,0.0,3690.0,0.0579
3691.0,0.0,3691.0,0.0695
3692.0,0.0,3692.0,0.0811
3693.0,0.521,3693.0,0.0579
3694.0,0.0,3694.0,0.104
3695.0,0.0,3695.0,0.0579
3696.0,0.0,3696.0,0.0811
3697.0,0.0,3697.0,0.0927
3698.0,0.0,3698.0,0.0695
3699.0,0.521,3699.0,0.0811
3700.0,0.0,3700.0,0.0811
3701.0,0.0,3701.0,0.0695
3702.0,0.0,3702.0,0.0927
3703.0,0.0,3703.0,0.0695
3704.0,0.0,3704.0,0.0579
3705.0,0.0,3705.0,0.0579
3706.0,0.0,3706.0,0.0811
3707.0,0.0,3707.0,0.0695
3708.0,0.521,3708.0,0.0811
3709.0,0.0,3709.0,0.0695
3710.0,0.0,3710.0,0.0811
3711.0,0.0,3711.0,0.0811
3712.0,0.0,3712.0,0.116
3713.0,0.521,3713.0,0.116
3714.0,0.0,3714.0,0.0463
3715.0,0.0,3715.0,0.0927
3716.0,0.0,3716.0,0.0811
3717.0,0.0,3717.0,0.0811
3718.0,0.0,3718.0,0.0811
3719.0,0.0,3719.0,0.0695
3720.0,0.0,3720.0,0.0579
3721.0,0.521,3721.0,0.0811
3722.0,0.0,3722.0,0.0695
3723.0,0.0,3723.0,0.0811
3724.0,0.0,3724.0,0.104
3725.0,0.0,3725.0,0.0811
3726.0,0.0,3726.0,0.0927
3727.0,0.521,3727.0,0.0579
3728.0,0.0,3728.0,0.0927
3729.0,0.0,3729.0,0.0927
3730.0,0.0,3730.0,0.0811
3731.0,0.0,3731.0,0.0695
3732.0,0.0,3732.0,0.0811
3733.0,0.521,3733.0,0.0811
3734.0,0.0,3734.0,0.0811
3735.0,0.0,3735.0,0.0695
3736.0,0.0,3736.0,0.0811
3737.0,0.0,3737.0,0.0695
3738.0,0.0,3738.0,0.0695
3739.0,0.0,3739.0,0.0811
3740.0,0.521,3740.0,0.0348
3741.0,0.0,3741.0,0.0927
3742.0,0.0,3742.0,0.0927
3743.0,0.0,3743.0,0.0695
3744.0,0.0,3744.0,0.0927
3745.0,0.0,3745.0,0.0579
3746.0,0.0,3746.0,0.0927
3747.0,0.0,3747.0,0.0695
3748.0,0.521,3748.0,0.0695
3749.0,0.0,3749.0,0.0695
3750.0,0.0,3750.0,0.0695
3751.0,0.0,3751.0,0.0579
3752.0,0.0,3752.0,0.0927
3753.0,0.521,3753.0,0.0695
3754.0,0.0,3754.0,0.0579
3755.0,0.0,3755.0,0.0695
3756.0,0.0,3756.0,0.0695
3757.0,0.0,3757.0,0.0695
3758.0,0.0,3758.0,0.0695
3759.0,0.0,3759.0,0.0695
3760.0,0.0,3760.0,0.0811
3761.0,0.0,3761.0,0.0579
3762.0,0.0,3762.0,0.0695
3763.0,0.521,3763.0,0.0695
3764.0,0.0,3764.0,0.0463
3765.0,0.0,3765.0,0.104
3766.0,0.0,3766.0,0.0579
3767.0,0.0,3767.0,0.0348
3768.0,0.521,3768.0,0.0695
3769.0,0.0,3769.0,0.0579
3770.0,0.0,3770.0,0.0579
3771.0,0.0,3771.0,0.0579
3772.0,0.0,3772.0,0.0811
3773.0,0.0,3773.0,0.0463
3774.0,0.0,3774.0,0.0695
3775.0,0.0,3775.0,0.0695
3776.0,0.0,3776.0,0.0579
3777.0,0.0,3777.0,0.0579
3778.0,0.0,3778.0,0.0579
3779.0,0.521,3779.0,0.0811
3780.0,0.0,3780.0,0.0811
3781.0,0.0,3781.0,0.0463
3782.0,0.0,3782.0,0.0695
3783.0,0.0,3783.0,0.0463
3784.0,0.0,3784.0,0.0579
3785.0,0.0,3785.0,0.0579
3786.0,0.0,3786.0,0.0811
3787.0,0.521,3787.0,0.0463
3788.0,0.0,3788.0,0.0811
3789.0,0.0,3789.0,0.0463
3790.0,0.0,3790.0,0.0695
3791.0,0.0,3791.0,0.0695
3792.0,0.0,3792.0,0.0463
3793.0,0.0,3793.0,0.0811
3794.0,0.521,3794.0,0.0695
3795.0,0.0,3795.0,0.0811
3796.0,0.0,3796.0,0.0579
3797.0,0.0,3797.0,0.0579
3798.0,0.0,3798.0,0.0463
3799.0,0.0,3799.0,0.0811
3800.0,0.0,3800.0,0.0348
3801.0,0.0,3801.0,0.0695
3802.0,0.0,3802.0,0.0463
3803.0,0.521,3803.0,0.0463
3804.0,0.0,3804.0,0.0579
3805.0,0.0,3805.0,0.0579
3806.0,0.0,3806.0,0.0579
3807.0,0.0,3807.0,0.0811
3808.0,0.0,3808.0,0.0695
3809.0,0.0,3809.0,0.0579
3810.0,0.0,3810.0,0.0463
3811.0,0.0,3811.0,0.0695
3812.0,0.521,3812.0,0.0579
3813.0,0.0,3813.0,0.0695
3814.0,0.0,3814.0,0.0348
3815.0,0.0,3815.0,0.0695
3816.0,0.0,3816.0,0.0579
3817.0,0.0,3817.0,0.0232
3818.0,0.0,3818.0,0.0579
3819.0,0.0,3819.0,0.0463
3820.0,0.521,3820.0,0.0695
3821.0,0.0,3821.0,0.0695
3822.0,0.0,3822.0,0.0463
3823.0,0.0,3823.0,0.0579
3824.0,0.0,3824.0,0.0579
3825.0,0.0,3825.0,0.0579
3826.0,0.0,3826.0,0.0579
3827.0,0.0,3827.0,0.0695
3828.0,0.0,3828.0,0.0463
3829.0,0.0,3829.0,0.0579
3830.0,0.521,3830.0,0.0695
3831.0,0.0,3831.0,0.0463
3832.0,0.0,3832.0,0.0463
3833.0,0.0,3833.0,0.0579
3834.0,0.0,3834.0,0.0695
3835.0,0.0,3835.0,0.0579
3836.0,0.0,3836.0,0.0579
3837.0,0.0,3837.0,0.0579
3838.0,0.0,3838.0,0.0463
3839.0,0.0,3839.0,0.0695
3840.0,0.521,3840.0,0.0579
3841.0,0.0,3841.0,0.0579
3842.0,0.0,3842.0,0.0695
3843.0,0.0,3843.0,0.0695
3844.0,0.0,3844.0,0.0463
3845.0,0.0,3845.0,0.0579
3846.0,0.0,3846.0,0.0579
3847.0,0.521,3847.0,0.0579
3848.0,0.0,3848.0,0.0463
3849.0,0.0,3849.0,0.0579
3850.0,0.0,3850.0,0.0579
3851.0,0.0,3851.0,0.0579
3852.0,0.0,3852.0,0.0695
3853.0,0.0,3853.0,0.0927
3854.0,0.0,3854.0,0.0463
3855.0,0.0,3855.0,0.0695
3856.0,0.0,3856.0,0.0695
3857.0,0.521,3857.0,0.0811
3858.0,0.0,3858.0,0.0695
3859.0,0.0,3859.0,0.0811
3860.0,0.0,3860.0,0.0579
3861.0,0.0,3861.0,0.0695
3862.0,0.0,3862.0,0.0695
3863.0,0.0,3863.0,0.0695
3864.0,0.521,3864.0,0.0579
3865.0,0.0,3865.0,0.0695
3866.0,0.0,3866.0,0.0463
3867.0,0.0,3867.0,0.0695
3868.0,0.0,3868.0,0.0463
3869.0,0.0,3869.0,0.0579
3870.0,0.0,3870.0,0.0348
3871.0,0.0,3871.0,0.0463
3872.0,0.521,3872.0,0.0811
3873.0,0.0,3873.0,0.0695
3874.0,0.0,3874.0,0.0579
3875.0,0.0,3875.0,0.0579
3876.0,0.0,3876.0,0.0695
3877.0,0.0,3877.0,0.0811
3878.0,0.0,3878.0,0.0695
3879.0,0.0,3879.0,0.0695
3880.0,0.0,3880.0,0.0927
3881.0,0.0,3881.0,0.0695
3882.0,0.521,3882.0,0.0579
3883.0,0.0,3883.0,0.0927
3884.0,0.0,3884.0,0.0579
3885.0,0.0,3885.0,0.0927
3886.0,0.0,3886.0,0.0695
3887.0,0.521,3887.0,0.0695
3888.0,0.0,3888.0,0.0695
3889.0,0.0,3889.0,0.0811
3890.0,0.0,3890.0,0.0579
3891.0,0.0,3891.0,0.0811
3892.0,0.0,3892.0,0.0695
3893.0,0.0,3893.0,0.0579
3894.0,0.0,3894.0,0.0695
3895.0,0.521,3895.0,0.0579
3896.0,0.0,3896.0,0.0579
3897.0,0.0,3897.0,0.0463
3898.0,0.0,3898.0,0.0579
3899.0,0.0,3899.0,0.0811
3900.0,0.0,3900.0,0.0695
3901.0,0.0,3901.0,0.0695
3902.0,0.0,3902.0,0.0579
3903.0,0.0,3903.0,0.0579
3904.0,0.0,3904.0,0.0695
3905.0,0.521,3905.0,0.0695
3906.0,0.0,3906.0,0.0579
3907.0,0.0,3907.0,0.0695
3908.0,0.0,3908.0,0.0579
3909.0,0.0,3909.0,0.0579
3910.0,0.0,3910.0,0.0232
3911.0,0.521,3911.0,0.0695
3912.0,0.0,3912.0,0.0811
3913.0,0.0,3913.0,0.0695
3914.0,0.0,3914.0,0.0579
3915.0,0.0,3915.0,0.0811
3916.0,0.0,3916.0,0.0579
3917.0,0.0,3917.0,0.0579
3918.0,0.0,3918.0,0.0695
3919.0,0.0,3919.0,0.0579
3920.0,0.0,3920.0,0.0695
3921.0,0.0,3921.0,0.0579
3922.0,0.521,3922.0,0.0348
3923.0,0.0,3923.0,0.0
3924.0,0.0,3924.0,0.0463
3925.0,0.0,3925.0,0.0579
3926.0,0.0,3926.0,0.0579
3927.0,0.0,3927.0,0.0579
3928.0,0.0,3928.0,0.0695
3929.0,0.0,3929.0,0.0579
3930.0,0.0,3930.0,0.0579
3931.0,0.521,3931.0,0.0579
3932.0,0.0,3932.0,0.0695
3933.0,0.0,3933.0,0.0579
3934.0,0.0,3934.0,0.0463
3935.0,0.0,3935.0,0.0579
3936.0,0.0,3936.0,0.0
3937.0,0.0,3937.0,0.0116
3938.0,0.0,3938.0,0.0348
3939.0,0.0,3939.0,0.0579
3940.0,0.0,3940.0,0.0579
3941.0,0.0,3941.0,0.0579
3942.0,0.521,3942.0,0.0695
3943.0,0.0,3943.0,0.0463
3944.0,0.0,3944.0,0.0579
3945.0,0.0,3945.0,0.0579
3946.0,0.0,3946.0,0.0463
3947.0,0.0,3947.0,0.0463
3948.0,0.0,3948.0,0.0348
3949.0,0.0,3949.0,0.0811
3950.0,0.0,3950.0,0.0348
3951.0,0.0,3951.0,0.0
3952.0,0.521,3952.0,0.0579
3953.0,0.0,3953.0,0.0463
3954.0,0.0,3954.0,0.0463
3955.0,0.0,3955.0,0.0463
3956.0,0.0,3956.0,0.0695
3957.0,0.0,3957.0,0.0463
3958.0,0.0,3958.0,0.0463
3959.0,0.0,3959.0,0.0579
3960.0,0.0,3960.0,0.0463
3961.0,0.0,3961.0,0.0579
3962.0,0.0,3962.0,0.0463
3963.0,0.521,3963.0,0.0695
3964.0,0.0,3964.0,0.0116
3965.0,0.0,3965.0,0.0463
3966.0,0.0,3966.0,0.0463
3967.0,0.0,3967.0,0.0463
3968.0,0.0,3968.0,0.0463
3969.0,0.0,3969.0,0.0579
3970.0,0.0,3970.0,0.0579
3971.0,0.0,3971.0,0.0463
3972.0,0.521,3972.0,0.0579
3973.0,0.0,3973.0,0.0579
3974.0,0.0,3974.0,0.0348
3975.0,0.0,3975.0,0.0579
3976.0,0.0,3976.0,0.0116
3977.0,0.0,3977.0,0.0463
3978.0,0.0,3978.0,0.0348
3979.0,0.0,3979.0,0.0579
3980.0,0.0,3980.0,0.0695
3981.0,0.0,3981.0,0.0579
3982.0,0.0,3982.0,0.0463
3983.0,0.521,3983.0,0.0579
3984.0,0.0,3984.0,0.0579
3985.0,0.0,3985.0,0.0579
3986.0,0.0,3986.0,0.0811
3987.0,0.0,3987.0,0.0348
3988.0,0.0,3988.0,0.0463
3989.0,0.0,3989.0,0.0232
3990.0,0.0,3990.0,0.0348
3991.0,0.0,3991.0,0.0463
3992.0,0.0,3992.0,0.0695
3993.0,0.521,3993.0,0.0579
3994.0,0.0,3994.0,0.0811
3995.0,0.0,3995.0,0.0695
3996.0,0.0,3996.0,0.0463
3997.0,0.0,3997.0,0.0695
3998.0,0.0,3998.0,0.0695
3999.0,0.0,3999.0,0.0695
4000.0,0.0,4000.0,0.0695
4001.0,0.0,4001.0,0.0695
4002.0,0.0,4002.0,0.0348
4003.0,0.521,4003.0,0.0116
4004.0,0.0,4004.0,0.0348
4005.0,0.0,4005.0,0.0579
4006.0,0.0,4006.0,0.0695
4007.0,0.0,4007.0,0.0579
4008.0,0.0,4008.0,0.0811
4009.0,0.0,4009.0,0.0463
4010.0,0.0,4010.0,0.0695
4011.0,0.0,4011.0,0.0695
4012.0,0.521,4012.0,0.0695
4013.0,0.0,4013.0,0.0695
4014.0,0.0,4014.0,0.0695
4015.0,0.0,4015.0,0.0695
4016.0,0.0,4016.0,0.0348
4017.0,0.0,4017.0,0.0
4018.0,0.0,4018.0,0.0579
4019.0,0.0,4019.0,0.0579
4020.0,0.0,4020.0,0.0695
4021.0,0.521,4021.0,0.0579
4022.0,0.0,4022.0,0.0695
4023.0,0.0,4023.0,0.0811
4024.0,0.0,4024.0,0.0579
4025.0,0.0,4025.0,0.0579
4026.0,0.0,4026.0,0.0811
4027.0,0.0,4027.0,0.0579
4028.0,0.0,4028.0,0.0695
4029.0,0.0,4029.0,0.0695
4030.0,0.521,4030.0,0.0
4031.0,0.0,4031.0,0.0463
4032.0,0.0,4032.0,0.0695
4033.0,0.0,4033.0,0.0695
4034.0,0.0,4034.0,0.0579
4035.0,0.0,4035.0,0.0579
4036.0,0.0,4036.0,0.0695
4037.0,0.0,4037.0,0.0695
4038.0,0.0,4038.0,0.0695
4039.0,0.521,4039.0,0.0695
4040.0,0.0,4040.0,0.0579
4041.0,0.0,4041.0,0.0811
4042.0,0.0,4042.0,0.0463
4043.0,0.0,4043.0,0.0116
4044.0,0.0,4044.0,0.0348
4045.0,0.0,4045.0,0.0927
4046.0,0.521,4046.0,0.0811
4047.0,0.0,4047.0,0.0811
4048.0,0.0,4048.0,0.0579
4049.0,0.0,4049.0,0.0811
4050.0,0.0,4050.0,0.0695
4051.0,0.0,4051.0,0.0695
4052.0,0.0,4052.0,0.0695
4053.0,0.0,4053.0,0.0579
4054.0,0.0,4054.0,0.0579
4055.0,0.0,4055.0,0.0579
4056.0,0.521,4056.0,0.0
4057.0,0.0,4057.0,0.0579
4058.0,0.0,4058.0,0.0579
4059.0,0.0,4059.0,0.0811
4060.0,0.0,4060.0,0.0927
4061.0,0.0,4061.0,0.0695
4062.0,0.0,4062.0,0.0811
4063.0,0.0,4063.0,0.0811
4064.0,0.521,4064.0,0.0695
4065.0,0.0,4065.0,0.0927
4066.0,0.0,4066.0,0.0463
4067.0,0.0,4067.0,0.0579
4068.0,0.0,4068.0,0.0232
4069.0,0.0,4069.0,0.0116
4070.0,0.521,4070.0,0.0348
4071.0,0.0,4071.0,0.0695
4072.0,0.0,4072.0,0.0927
4073.0,0.0,4073.0,0.0927
4074.0,0.0,4074.0,0.0695
4075.0,0.0,4075.0,0.0927
4076.0,0.0,4076.0,0.0695
4077.0,0.0,4077.0,0.0811
4078.0,0.0,4078.0,0.0695
4079.0,0.521,4079.0,0.0579
4080.0,0.0,4080.0,0.0579
4081.0,0.0,4081.0,0.0579
4082.0,0.0,4082.0,0.0232
4083.0,0.0,4083.0,0.0348
4084.0,0.0,4084.0,0.0463
4085.0,0.0,4085.0,0.0811
4086.0,0.0,4086.0,0.0695
4087.0,0.521,4087.0,0.0811
4088.0,0.0,4088.0,0.0811
4089.0,0.0,4089.0,0.0695
4090.0,0.0,4090.0,0.0695
4091.0,0.0,4091.0,0.0348
4092.0,0.0,4092.0,0.0811
4093.0,0.0,4093.0,0.0348
4094.0,0.0,4094.0,0.0695
4095.0,0.0,4095.0,0.0232
4096.0,0.0,4096.0,0.0116
4097.0,0.521,4097.0,0.0348
4098.0,0.0,4098.0,0.0579
4099.0,0.0,4099.0,0.0695
4100.0,0.0,4100.0,0.0695
4101.0,0.0,4101.0,0.0811
4102.0,0.0,4102.0,0.0695
4103.0,0.0,4103.0,0.0811
4104.0,0.0,4104.0,0.0463
4105.0,0.0,4105.0,0.0811
4106.0,0.0,4106.0,0.0579
4107.0,0.521,4107.0,0.0695
4108.0,0.0,4108.0,0.0579
4109.0,0.0,4109.0,0.0232
4110.0,0.0,4110.0,0.0
4111.0,0.0,4111.0,0.0463
4112.0,0.0,4112.0,0.0579
4113.0,0.0,4113.0,0.0695
4114.0,0.521,4114.0,0.0579
4115.0,0.0,4115.0,0.0811
4116.0,0.0,4116.0,0.0695
4117.0,0.0,4117.0,0.0579
4118.0,0.0,4118.0,0.0579
4119.0,0.0,4119.0,0.0463
4120.0,0.0,4120.0,0.0695
4121.0,0.0,4121.0,0.0579
4122.0,0.0,4122.0,0.0579
4123.0,0.0,4123.0,0.0116
4124.0,0.521,4124.0,0.0348
4125.0,0.0,4125.0,0.0348
4126.0,0.0,4126.0,0.0695
4127.0,0.0,4127.0,0.0695
4128.0,0.0,4128.0,0.0695
4129.0,0.0,4129.0,0.0811
4130.0,0.0,4130.0,0.0579
4131.0,0.0,4131.0,0.0579
4132.0,0.0,4132.0,0.0695
4133.0,0.0,4133.0,0.0695
4134.0,0.521,4134.0,0.0463
4135.0,0.0,4135.0,0.0695
4136.0,0.0,4136.0,0.0348
4137.0,0.0,4137.0,0.0116
4138.0,0.0,4138.0,0.0348
4139.0,0.0,4139.0,0.0579
4140.0,0.0,4140.0,0.0463
4141.0,0.0,4141.0,0.0695
4142.0,0.0,4142.0,0.0695
4143.0,0.0,4143.0,0.0927
4144.0,0.521,4144.0,0.0695
4145.0,0.0,4145.0,0.0811
4146.0,0.0,4146.0,0.0695
4147.0,0.0,4147.0,0.0695
4148.0,0.0,4148.0,0.0579
4149.0,0.0,4149.0,0.0695
4150.0,0.0,4150.0,0.0116
4151.0,0.521,4151.0,0.0463
4152.0,0.0,4152.0,0.0348
4153.0,0.0,4153.0,0.0695
4154.0,0.0,4154.0,0.0579
4155.0,0.0,4155.0,0.0695
4156.0,0.0,4156.0,0.0695
4157.0,0.0,4157.0,0.0811
4158.0,0.0,4158.0,0.127
4159.0,0.0,4159.0,0.0811
4160.0,0.521,4160.0,0.116
4161.0,0.0,4161.0,0.0927
4162.0,0.0,4162.0,0.0927
4163.0,0.0,4163.0,0.0927
4164.0,0.0,4164.0,0.0463
4165.0,0.521,4165.0,0.0232
4166.0,0.0,4166.0,0.0232
4167.0,0.0,4167.0,0.0811
4168.0,0.0,4168.0,0.0811
4169.0,0.0,4169.0,0.0695
4170.0,0.0,4170.0,0.0927
4171.0,0.0,4171.0,0.0811
4172.0,0.0,4172.0,0.0927
4173.0,0.0,4173.0,0.0579
4174.0,0.521,4174.0,0.0811
4175.0,0.0,4175.0,0.0579
4176.0,0.0,4176.0,0.104
4177.0,0.0,4177.0,0.0348
4178.0,0.0,4178.0,0.0116
4179.0,0.0,4179.0,0.0232
4180.0,0.0,4180.0,0.0116
4181.0,0.0,4181.0,0.0927
4182.0,0.521,4182.0,0.0695
4183.0,0.0,4183.0,0.0811
4184.0,0.0,4184.0,0.0811
4185.0,0.0,4185.0,0.0927
4186.0,0.0,4186.0,0.0811
4187.0,0.0,4187.0,0.116
4188.0,0.0,4188.0,0.0695
4189.0,0.0,4189.0,0.0811
4190.0,0.521,4190.0,0.0927
4191.0,0.0,4191.0,0.0695
4192.0,0.0,4192.0,0.0579
4193.0,0.0,4193.0,0.0
4194.0,0.0,4194.0,0.0463
4195.0,0.0,4195.0,0.0232
4196.0,0.0,4196.0,0.104
4197.0,0.521,4197.0,0.0927
4198.0,0.0,4198.0,0.0927
4199.0,0.0,4199.0,0.0811
4200.0,0.0,4200.0,0.0811
4201.0,0.0,4201.0,0.0579
4202.0,0.0,4202.0,0.0463
4203.0,0.0,4203.0,0.0695
4204.0,0.0,4204.0,0.0579
4205.0,0.0,4205.0,0.0579
4206.0,0.521,4206.0,0.0579
4207.0,0.0,4207.0,0.0232
4208.0,0.0,4208.0,0.0
4209.0,0.0,4209.0,0.0463
4210.0,0.0,4210.0,0.0463
4211.0,0.0,4211.0,0.0927
4212.0,0.0,4212.0,0.0927
4213.0,0.0,4213.0,0.0811
4214.0,0.521,4214.0,0.0811
4215.0,0.0,4215.0,0.104
4216.0,0.0,4216.0,0.0463
4217.0,0.0,4217.0,0.0463
4218.0,0.0,4218.0,0.0811
4219.0,0.0,4219.0,0.0232
4220.0,0.0,4220.0,0.0811
4221.0,0.0,4221.0,0.0348
4222.0,0.0,4222.0,0.0463
